periodo,ano,mes,estado,regiao,bioma,cidade,precipitacao_mm_total,precipitacao_dias_sem_chuva,temp_max_media,temp_min_media,registros_diarios,media_hist_mm,anomalia_pct,evento_climatico
201812,2018,12,PB,Nordeste,Caatinga,João Pessoa,56.2,3,29.45483870967742,24.958064516129035,31,55.154545454545456,1.9,normal
201901,2019,1,PB,Nordeste,Caatinga,João Pessoa,83.3,1,29.616129032258065,24.967741935483872,31,81.13333333333333,2.67,normal
201902,2019,2,PB,Nordeste,Caatinga,João Pessoa,251.3,0,28.85,25.075,28,109.47500000000001,129.55,enchente_severa
201903,2019,3,PB,Nordeste,Caatinga,João Pessoa,180.9,2,28.929032258064517,25.061290322580643,31,134.45833333333334,34.54,normal
201904,2019,4,PB,Nordeste,Caatinga,João Pessoa,162.1,2,28.73,24.94,30,142.85,13.48,normal
201905,2019,5,PB,Nordeste,Caatinga,João Pessoa,103.7,2,28.48064516129032,24.76451612903226,31,189.70833333333334,-45.34,seca_moderada
201906,2019,6,PB,Nordeste,Caatinga,João Pessoa,263.8,2,27.37333333333333,23.736666666666668,30,167.65,57.35,chuva_intensa
201907,2019,7,PB,Nordeste,Caatinga,João Pessoa,183.7,1,26.62258064516129,22.94193548387097,31,163.0090909090909,12.69,normal
201908,2019,8,PB,Nordeste,Caatinga,João Pessoa,69.4,2,26.59354838709677,23.038709677419355,31,71.80909090909091,-3.35,normal
201909,2019,9,PB,Nordeste,Caatinga,João Pessoa,60.0,0,27.040000000000003,23.53666666666667,30,57.45454545454545,4.43,normal
201910,2019,10,PB,Nordeste,Caatinga,João Pessoa,45.1,2,28.154838709677417,23.88387096774193,31,38.76363636363636,16.35,normal
201911,2019,11,PB,Nordeste,Caatinga,João Pessoa,17.0,6,29.28,24.83333333333333,30,33.88181818181818,-49.83,seca_moderada
201912,2019,12,PB,Nordeste,Caatinga,João Pessoa,29.1,6,29.62258064516129,25.35483870967742,31,55.154545454545456,-47.24,seca_moderada
202001,2020,1,PB,Nordeste,Caatinga,João Pessoa,42.4,1,29.970967741935485,25.60322580645161,31,81.13333333333333,-47.74,seca_moderada
202002,2020,2,PB,Nordeste,Caatinga,João Pessoa,99.0,1,30.186206896551724,25.63793103448276,29,109.47500000000001,-9.57,normal
202003,2020,3,PB,Nordeste,Caatinga,João Pessoa,143.0,1,29.529032258064515,25.251612903225805,31,134.45833333333334,6.35,normal
202004,2020,4,PB,Nordeste,Caatinga,João Pessoa,153.3,1,29.15,25.22,30,142.85,7.32,normal
202005,2020,5,PB,Nordeste,Caatinga,João Pessoa,222.0,1,28.206451612903223,24.606451612903225,31,189.70833333333334,17.02,normal
202006,2020,6,PB,Nordeste,Caatinga,João Pessoa,190.0,2,27.376666666666665,23.813333333333333,30,167.65,13.33,normal
202007,2020,7,PB,Nordeste,Caatinga,João Pessoa,195.0,2,26.687096774193545,22.641935483870967,31,163.0090909090909,19.63,normal
202008,2020,8,PB,Nordeste,Caatinga,João Pessoa,45.8,3,26.96451612903226,22.70967741935484,31,71.80909090909091,-36.22,seca_moderada
202009,2020,9,PB,Nordeste,Caatinga,João Pessoa,51.2,3,27.37,23.086666666666662,30,57.45454545454545,-10.89,normal
202010,2020,10,PB,Nordeste,Caatinga,João Pessoa,45.7,1,28.506451612903227,24.01290322580645,31,38.76363636363636,17.89,normal
202011,2020,11,PB,Nordeste,Caatinga,João Pessoa,53.1,1,28.98333333333333,24.746666666666663,30,33.88181818181818,56.72,chuva_intensa
202012,2020,12,PB,Nordeste,Caatinga,João Pessoa,41.9,0,29.12903225806452,24.835483870967742,31,55.154545454545456,-24.03,normal
202101,2021,1,PB,Nordeste,Caatinga,João Pessoa,49.2,2,29.251612903225805,24.89032258064516,31,81.13333333333333,-39.36,seca_moderada
202102,2021,2,PB,Nordeste,Caatinga,João Pessoa,72.1,1,29.457142857142856,25.085714285714285,28,109.47500000000001,-34.14,seca_moderada
202103,2021,3,PB,Nordeste,Caatinga,João Pessoa,96.3,1,28.958064516129035,24.73548387096774,31,134.45833333333334,-28.38,normal
202104,2021,4,PB,Nordeste,Caatinga,João Pessoa,121.9,0,28.49333333333333,24.586666666666662,30,142.85,-14.67,normal
202105,2021,5,PB,Nordeste,Caatinga,João Pessoa,161.7,1,27.758064516129032,23.79032258064516,31,189.70833333333334,-14.76,normal
202106,2021,6,PB,Nordeste,Caatinga,João Pessoa,99.6,5,27.28666666666667,22.78,30,167.65,-40.59,seca_moderada
202107,2021,7,PB,Nordeste,Caatinga,João Pessoa,88.1,1,26.780645161290323,23.016129032258064,31,163.0090909090909,-45.95,seca_moderada
202108,2021,8,PB,Nordeste,Caatinga,João Pessoa,130.0,0,26.26774193548387,22.651612903225807,31,71.80909090909091,81.04,chuva_intensa
202109,2021,9,PB,Nordeste,Caatinga,João Pessoa,80.4,3,27.396666666666665,23.473333333333336,30,57.45454545454545,39.94,normal
202110,2021,10,PB,Nordeste,Caatinga,João Pessoa,60.7,2,28.396774193548385,24.396774193548385,31,38.76363636363636,56.59,chuva_intensa
202111,2021,11,PB,Nordeste,Caatinga,João Pessoa,44.7,1,29.453333333333333,25.33,30,33.88181818181818,31.93,normal
202112,2021,12,PB,Nordeste,Caatinga,João Pessoa,81.6,0,29.467741935483872,25.05483870967742,31,55.154545454545456,47.95,normal
202201,2022,1,PB,Nordeste,Caatinga,João Pessoa,153.79999999999998,0,29.148387096774197,24.58709677419355,31,81.13333333333333,89.56,chuva_intensa
202202,2022,2,PB,Nordeste,Caatinga,João Pessoa,36.9,4,29.592857142857145,25.307142857142857,28,109.47500000000001,-66.29,seca_severa
202203,2022,3,PB,Nordeste,Caatinga,João Pessoa,177.8,1,29.02258064516129,24.3,31,134.45833333333334,32.23,normal
202204,2022,4,PB,Nordeste,Caatinga,João Pessoa,90.7,0,28.796666666666667,24.206666666666667,30,142.85,-36.51,seca_moderada
202205,2022,5,PB,Nordeste,Caatinga,João Pessoa,293.1,1,27.706451612903223,23.81290322580645,31,189.70833333333334,54.5,chuva_intensa
202206,2022,6,PB,Nordeste,Caatinga,João Pessoa,256.5,4,26.98,22.55333333333333,30,167.65,53.0,chuva_intensa
202207,2022,7,PB,Nordeste,Caatinga,João Pessoa,239.9,0,26.483870967741936,22.69677419354839,31,163.0090909090909,47.17,normal
202208,2022,8,PB,Nordeste,Caatinga,João Pessoa,89.8,4,26.84193548387097,22.296774193548387,31,71.80909090909091,25.05,normal
202209,2022,9,PB,Nordeste,Caatinga,João Pessoa,75.5,6,27.116666666666667,22.87333333333333,30,57.45454545454545,31.41,normal
202210,2022,10,PB,Nordeste,Caatinga,João Pessoa,38.9,0,28.335483870967742,23.925806451612903,31,38.76363636363636,0.35,normal
202211,2022,11,PB,Nordeste,Caatinga,João Pessoa,43.9,0,28.98333333333333,24.496666666666663,30,33.88181818181818,29.57,normal
202212,2022,12,PB,Nordeste,Caatinga,João Pessoa,57.1,0,29.396774193548385,24.625806451612902,31,55.154545454545456,3.53,normal
202301,2023,1,PB,Nordeste,Caatinga,João Pessoa,77.0,1,29.18387096774193,24.5,31,81.13333333333333,-5.09,normal
202302,2023,2,PB,Nordeste,Caatinga,João Pessoa,68.0,0,29.7,25.071428571428573,28,109.47500000000001,-37.89,seca_moderada
202303,2023,3,PB,Nordeste,Caatinga,João Pessoa,159.4,1,29.032258064516128,24.580645161290324,31,134.45833333333334,18.55,normal
202304,2023,4,PB,Nordeste,Caatinga,João Pessoa,85.3,3,28.986666666666668,24.39,30,142.85,-40.29,seca_moderada
202305,2023,5,PB,Nordeste,Caatinga,João Pessoa,95.7,2,28.83225806451613,24.27741935483871,31,189.70833333333334,-49.55,seca_moderada
202306,2023,6,PB,Nordeste,Caatinga,João Pessoa,291.7,0,27.326666666666664,23.35333333333333,30,167.65,73.99,chuva_intensa
202307,2023,7,PB,Nordeste,Caatinga,João Pessoa,106.5,2,27.16774193548387,22.751612903225805,31,163.0090909090909,-34.67,seca_moderada
202308,2023,8,PB,Nordeste,Caatinga,João Pessoa,80.6,1,27.370967741935484,22.870967741935484,31,71.80909090909091,12.24,normal
202309,2023,9,PB,Nordeste,Caatinga,João Pessoa,79.9,2,27.81,23.49333333333333,30,57.45454545454545,39.07,normal
202310,2023,10,PB,Nordeste,Caatinga,João Pessoa,33.3,1,28.93548387096774,24.1,31,38.76363636363636,-14.09,normal
202311,2023,11,PB,Nordeste,Caatinga,João Pessoa,49.4,4,29.64333333333333,24.87333333333333,30,33.88181818181818,45.8,normal
202312,2023,12,PB,Nordeste,Caatinga,João Pessoa,58.4,2,29.73225806451613,24.967741935483872,31,55.154545454545456,5.88,normal
202401,2024,1,PB,Nordeste,Caatinga,João Pessoa,49.9,4,30.40967741935484,25.283870967741933,31,81.13333333333333,-38.5,seca_moderada
202402,2024,2,PB,Nordeste,Caatinga,João Pessoa,155.4,0,30.27586206896552,25.144827586206898,29,109.47500000000001,41.95,normal
202403,2024,3,PB,Nordeste,Caatinga,João Pessoa,121.1,0,30.374193548387098,25.26129032258065,31,134.45833333333334,-9.93,normal
202404,2024,4,PB,Nordeste,Caatinga,João Pessoa,108.9,1,29.886666666666667,24.9,30,142.85,-23.77,normal
202405,2024,5,PB,Nordeste,Caatinga,João Pessoa,142.3,0,29.074193548387097,24.38387096774193,31,189.70833333333334,-24.99,normal
202406,2024,6,PB,Nordeste,Caatinga,João Pessoa,212.7,1,28.016666666666666,23.426666666666662,30,167.65,26.87,normal
202407,2024,7,PB,Nordeste,Caatinga,João Pessoa,134.6,0,27.0,22.712903225806453,31,163.0090909090909,-17.43,normal
202408,2024,8,PB,Nordeste,Caatinga,João Pessoa,63.7,3,27.25483870967742,22.606451612903225,31,71.80909090909091,-11.29,normal
202409,2024,9,PB,Nordeste,Caatinga,João Pessoa,45.2,3,27.57,23.00333333333333,30,57.45454545454545,-21.33,normal
202410,2024,10,PB,Nordeste,Caatinga,João Pessoa,24.1,3,28.88387096774193,23.98709677419355,31,38.76363636363636,-37.83,seca_moderada
202411,2024,11,PB,Nordeste,Caatinga,João Pessoa,33.8,3,29.38,24.796666666666667,30,33.88181818181818,-0.24,normal
202412,2024,12,PB,Nordeste,Caatinga,João Pessoa,67.3,0,29.206451612903223,24.774193548387096,31,55.154545454545456,22.02,normal
202501,2025,1,PB,Nordeste,Caatinga,João Pessoa,104.7,3,29.548387096774192,24.77741935483871,31,81.13333333333333,29.05,normal
202502,2025,2,PB,Nordeste,Caatinga,João Pessoa,132.9,0,29.40357142857143,24.65357142857143,28,109.47500000000001,21.4,normal
202503,2025,3,PB,Nordeste,Caatinga,João Pessoa,132.6,0,29.567741935483877,24.561290322580643,31,134.45833333333334,-1.38,normal
202504,2025,4,PB,Nordeste,Caatinga,João Pessoa,76.2,3,29.923333333333336,25.05,30,142.85,-46.66,seca_moderada
202505,2025,5,PB,Nordeste,Caatinga,João Pessoa,210.4,1,28.929032258064517,24.27741935483871,31,189.70833333333334,10.91,normal
202506,2025,6,PB,Nordeste,Caatinga,João Pessoa,168.0,0,27.80333333333333,23.206666666666667,30,167.65,0.21,normal
202507,2025,7,PB,Nordeste,Caatinga,João Pessoa,145.7,1,26.73548387096774,22.306451612903224,31,163.0090909090909,-10.62,normal
202508,2025,8,PB,Nordeste,Caatinga,João Pessoa,132.4,1,27.01935483870968,22.432258064516127,31,71.80909090909091,84.38,chuva_intensa
202509,2025,9,PB,Nordeste,Caatinga,João Pessoa,73.5,3,27.53333333333333,23.203333333333333,30,57.45454545454545,27.93,normal
202510,2025,10,PB,Nordeste,Caatinga,João Pessoa,63.8,0,28.041935483870965,23.76774193548387,31,38.76363636363636,64.59,chuva_intensa
202511,2025,11,PB,Nordeste,Caatinga,João Pessoa,29.3,7,29.37,25.00333333333333,30,33.88181818181818,-13.52,normal
202512,2025,12,PB,Nordeste,Caatinga,João Pessoa,44.0,0,29.41290322580645,25.096774193548388,31,55.154545454545456,-20.22,normal
202601,2026,1,PB,Nordeste,Caatinga,João Pessoa,70.4,0,29.661290322580644,24.90967741935484,31,81.13333333333333,-13.23,normal
202602,2026,2,PB,Nordeste,Caatinga,João Pessoa,98.8,1,29.61785714285714,24.89642857142857,28,109.47500000000001,-9.75,normal
202603,2026,3,PB,Nordeste,Caatinga,João Pessoa,90.1,2,30.154838709677417,25.15806451612903,31,134.45833333333334,-32.99,seca_moderada
202604,2026,4,PB,Nordeste,Caatinga,João Pessoa,255.7,0,28.933333333333334,24.166666666666668,30,142.85,79.0,chuva_intensa
202605,2026,5,PB,Nordeste,Caatinga,João Pessoa,295.4,0,28.30967741935484,23.661290322580644,31,189.70833333333334,55.71,chuva_intensa
202606,2026,6,PB,Nordeste,Caatinga,João Pessoa,26.3,0,28.0,23.4,4,167.65,-84.31,seca_severa
201501,2015,1,PE,Nordeste,Caatinga,Recife,31.1,5,30.032258064516128,24.52258064516129,31,81.14999999999999,-61.68,seca_severa
201502,2015,2,PE,Nordeste,Caatinga,Recife,58.4,5,30.310714285714287,24.764285714285712,28,91.68333333333334,-36.3,seca_moderada
201503,2015,3,PE,Nordeste,Caatinga,Recife,103.2,6,29.493548387096773,24.59032258064516,31,118.81666666666666,-13.14,normal
201504,2015,4,PE,Nordeste,Caatinga,Recife,22.2,13,30.96,24.91333333333333,30,128.29166666666666,-82.7,seca_severa
201505,2015,5,PE,Nordeste,Caatinga,Recife,71.9,2,29.21935483870968,24.33225806451613,31,214.14166666666665,-66.42,seca_severa
201506,2015,6,PE,Nordeste,Caatinga,Recife,105.8,1,27.633333333333333,23.21333333333333,30,179.11666666666667,-40.93,seca_moderada
201507,2015,7,PE,Nordeste,Caatinga,Recife,116.1,1,26.516129032258064,22.787096774193547,31,152.71818181818182,-23.98,normal
201508,2015,8,PE,Nordeste,Caatinga,Recife,57.3,3,26.56451612903226,22.335483870967742,31,109.82727272727271,-47.83,seca_moderada
201509,2015,9,PE,Nordeste,Caatinga,Recife,25.7,10,28.22,23.206666666666667,30,74.88181818181819,-65.68,seca_severa
201510,2015,10,PE,Nordeste,Caatinga,Recife,14.8,15,29.40322580645161,23.88064516129032,31,55.85454545454545,-73.5,seca_severa
201511,2015,11,PE,Nordeste,Caatinga,Recife,10.7,19,30.543333333333333,24.40333333333333,30,49.43636363636363,-78.36,seca_severa
201512,2015,12,PE,Nordeste,Caatinga,Recife,57.5,8,29.916129032258063,24.700000000000003,31,67.14545454545454,-14.37,normal
201601,2016,1,PE,Nordeste,Caatinga,Recife,86.1,3,29.4741935483871,24.60967741935484,31,81.14999999999999,6.1,normal
201602,2016,2,PE,Nordeste,Caatinga,Recife,79.5,8,29.74827586206897,24.82758620689655,29,91.68333333333334,-13.29,normal
201603,2016,3,PE,Nordeste,Caatinga,Recife,119.0,3,29.62903225806452,24.874193548387098,31,118.81666666666666,0.15,normal
201604,2016,4,PE,Nordeste,Caatinga,Recife,88.1,3,29.08,24.92,30,128.29166666666666,-31.33,seca_moderada
201605,2016,5,PE,Nordeste,Caatinga,Recife,222.3,1,28.225806451612904,23.93870967741936,31,214.14166666666665,3.81,normal
201606,2016,6,PE,Nordeste,Caatinga,Recife,64.7,4,27.65,23.326666666666664,30,179.11666666666667,-63.88,seca_severa
201607,2016,7,PE,Nordeste,Caatinga,Recife,49.0,2,26.79032258064516,22.635483870967743,31,152.71818181818182,-67.91,seca_severa
201608,2016,8,PE,Nordeste,Caatinga,Recife,25.6,9,27.70967741935484,22.88387096774193,31,109.82727272727271,-76.69,seca_severa
201609,2016,9,PE,Nordeste,Caatinga,Recife,31.5,8,28.446666666666665,23.326666666666664,30,74.88181818181819,-57.93,seca_moderada
201610,2016,10,PE,Nordeste,Caatinga,Recife,18.2,13,29.661290322580644,24.15806451612903,31,55.85454545454545,-67.42,seca_severa
201611,2016,11,PE,Nordeste,Caatinga,Recife,18.5,11,29.916666666666668,24.60333333333333,30,49.43636363636363,-62.58,seca_severa
201612,2016,12,PE,Nordeste,Caatinga,Recife,21.2,12,30.358064516129037,25.11935483870968,31,67.14545454545454,-68.43,seca_severa
201701,2017,1,PE,Nordeste,Caatinga,Recife,62.6,3,29.241935483870968,25.151612903225807,31,81.14999999999999,-22.86,normal
201702,2017,2,PE,Nordeste,Caatinga,Recife,58.2,2,29.464285714285715,25.24642857142857,28,91.68333333333334,-36.52,seca_moderada
201703,2017,3,PE,Nordeste,Caatinga,Recife,114.9,0,28.94193548387097,24.925806451612903,31,118.81666666666666,-3.3,normal
201704,2017,4,PE,Nordeste,Caatinga,Recife,154.7,0,28.896666666666665,24.66333333333333,30,128.29166666666666,20.58,normal
201705,2017,5,PE,Nordeste,Caatinga,Recife,282.2,1,27.780645161290323,24.22258064516129,31,214.14166666666665,31.78,normal
201706,2017,6,PE,Nordeste,Caatinga,Recife,318.5,0,27.173333333333336,23.563333333333333,30,179.11666666666667,77.82,chuva_intensa
201707,2017,7,PE,Nordeste,Caatinga,Recife,281.1,0,25.88387096774193,22.748387096774195,31,152.71818181818182,84.06,chuva_intensa
201708,2017,8,PE,Nordeste,Caatinga,Recife,126.0,1,26.34193548387097,22.44516129032258,31,109.82727272727271,14.73,normal
201709,2017,9,PE,Nordeste,Caatinga,Recife,97.9,0,26.65333333333333,23.046666666666667,30,74.88181818181819,30.74,normal
201710,2017,10,PE,Nordeste,Caatinga,Recife,72.5,1,27.483870967741936,23.85483870967742,31,55.85454545454545,29.8,normal
201711,2017,11,PE,Nordeste,Caatinga,Recife,46.7,1,28.57,24.34333333333333,30,49.43636363636363,-5.54,normal
201712,2017,12,PE,Nordeste,Caatinga,Recife,55.8,0,29.041935483870965,24.98709677419355,31,67.14545454545454,-16.9,normal
201801,2018,1,PE,Nordeste,Caatinga,Recife,115.7,1,28.57741935483871,24.748387096774195,31,81.14999999999999,42.58,normal
201802,2018,2,PE,Nordeste,Caatinga,Recife,139.8,0,28.5,24.660714285714285,28,91.68333333333334,52.48,chuva_intensa
201803,2018,3,PE,Nordeste,Caatinga,Recife,127.2,0,28.82258064516129,24.73225806451613,31,118.81666666666666,7.06,normal
201804,2018,4,PE,Nordeste,Caatinga,Recife,268.8,0,27.676666666666662,23.96333333333333,30,128.29166666666666,109.52,enchente_severa
201805,2018,5,PE,Nordeste,Caatinga,Recife,150.1,0,27.67419354838709,23.664516129032258,31,214.14166666666665,-29.91,normal
201806,2018,6,PE,Nordeste,Caatinga,Recife,103.5,0,27.15666666666667,23.166666666666668,30,179.11666666666667,-42.22,seca_moderada
201807,2018,7,PE,Nordeste,Caatinga,Recife,108.3,0,26.496774193548383,22.748387096774195,31,152.71818181818182,-29.09,normal
201808,2018,8,PE,Nordeste,Caatinga,Recife,84.8,0,26.490322580645163,23.01935483870968,31,109.82727272727271,-22.79,normal
201809,2018,9,PE,Nordeste,Caatinga,Recife,74.7,0,26.866666666666667,23.26,30,74.88181818181819,-0.24,normal
201810,2018,10,PE,Nordeste,Caatinga,Recife,57.6,2,27.970967741935485,23.97741935483871,31,55.85454545454545,3.13,normal
201811,2018,11,PE,Nordeste,Caatinga,Recife,111.0,0,28.173333333333336,24.40333333333333,30,49.43636363636363,124.53,enchente_severa
201812,2018,12,PE,Nordeste,Caatinga,Recife,70.9,2,28.606451612903225,24.5258064516129,31,67.14545454545454,5.59,normal
201901,2019,1,PE,Nordeste,Caatinga,Recife,114.3,0,28.616129032258065,24.60322580645161,31,81.14999999999999,40.85,normal
201902,2019,2,PE,Nordeste,Caatinga,Recife,119.7,2,28.86785714285714,24.90714285714285,28,91.68333333333334,30.56,normal
201903,2019,3,PE,Nordeste,Caatinga,Recife,136.6,1,29.21935483870968,24.81290322580645,31,118.81666666666666,14.97,normal
201904,2019,4,PE,Nordeste,Caatinga,Recife,121.3,2,28.926666666666662,24.766666666666666,30,128.29166666666666,-5.45,normal
201905,2019,5,PE,Nordeste,Caatinga,Recife,125.7,1,28.561290322580643,24.48064516129032,31,214.14166666666665,-41.3,seca_moderada
201906,2019,6,PE,Nordeste,Caatinga,Recife,284.2,0,27.50333333333333,23.53,30,179.11666666666667,58.67,chuva_intensa
201907,2019,7,PE,Nordeste,Caatinga,Recife,229.0,0,26.51935483870968,22.616129032258065,31,152.71818181818182,49.95,normal
201908,2019,8,PE,Nordeste,Caatinga,Recife,109.7,2,26.44193548387097,22.816129032258065,31,109.82727272727271,-0.12,normal
201909,2019,9,PE,Nordeste,Caatinga,Recife,82.4,1,26.82,23.30333333333333,30,74.88181818181819,10.04,normal
201910,2019,10,PE,Nordeste,Caatinga,Recife,71.5,3,27.56451612903226,23.40322580645161,31,55.85454545454545,28.01,normal
201911,2019,11,PE,Nordeste,Caatinga,Recife,28.4,6,29.16,24.55333333333333,30,49.43636363636363,-42.55,seca_moderada
201912,2019,12,PE,Nordeste,Caatinga,Recife,40.6,3,29.490322580645163,24.993548387096773,31,67.14545454545454,-39.53,seca_moderada
202001,2020,1,PE,Nordeste,Caatinga,Recife,45.4,2,29.990322580645163,25.483870967741936,31,81.14999999999999,-44.05,seca_moderada
202002,2020,2,PE,Nordeste,Caatinga,Recife,106.9,1,29.85172413793104,25.272413793103446,29,91.68333333333334,16.6,normal
202003,2020,3,PE,Nordeste,Caatinga,Recife,101.2,0,30.061290322580643,25.135483870967743,31,118.81666666666666,-14.83,normal
202004,2020,4,PE,Nordeste,Caatinga,Recife,130.5,2,29.086666666666662,24.976666666666667,30,128.29166666666666,1.72,normal
202005,2020,5,PE,Nordeste,Caatinga,Recife,226.8,1,28.22903225806452,24.47741935483871,31,214.14166666666665,5.91,normal
202006,2020,6,PE,Nordeste,Caatinga,Recife,186.6,1,27.416666666666668,23.56,30,179.11666666666667,4.18,normal
202007,2020,7,PE,Nordeste,Caatinga,Recife,142.6,1,26.62258064516129,22.503225806451614,31,152.71818181818182,-6.63,normal
202008,2020,8,PE,Nordeste,Caatinga,Recife,76.8,1,26.693548387096776,22.387096774193548,31,109.82727272727271,-30.07,seca_moderada
202009,2020,9,PE,Nordeste,Caatinga,Recife,66.5,2,27.116666666666667,22.71333333333333,30,74.88181818181819,-11.19,normal
202010,2020,10,PE,Nordeste,Caatinga,Recife,57.2,1,28.32258064516129,23.82903225806452,31,55.85454545454545,2.41,normal
202011,2020,11,PE,Nordeste,Caatinga,Recife,67.1,1,28.87,24.523333333333333,30,49.43636363636363,35.73,normal
