periodo,ano,mes,id_ponto,regiao,estado,ndvi,saude_vegetacao
201501,2015,1,Cascavel_PR,Sul,PR,0.3522,moderado
201502,2015,2,Cascavel_PR,Sul,PR,0.3386,moderado
201503,2015,3,Cascavel_PR,Sul,PR,0.3283,moderado
201504,2015,4,Cascavel_PR,Sul,PR,0.2825,estressado
201505,2015,5,Cascavel_PR,Sul,PR,0.3082,moderado
201506,2015,6,Cascavel_PR,Sul,PR,0.3949,moderado
201507,2015,7,Cascavel_PR,Sul,PR,0.3327,moderado
201508,2015,8,Cascavel_PR,Sul,PR,0.3245,moderado
201509,2015,9,Cascavel_PR,Sul,PR,0.3234,moderado
201510,2015,10,Cascavel_PR,Sul,PR,0.2906,estressado
201511,2015,11,Cascavel_PR,Sul,PR,0.3373,moderado
201512,2015,12,Cascavel_PR,Sul,PR,0.3703,moderado
201601,2016,1,Cascavel_PR,Sul,PR,0.3038,moderado
201602,2016,2,Cascavel_PR,Sul,PR,0.3337,moderado
201603,2016,3,Cascavel_PR,Sul,PR,0.3167,moderado
201604,2016,4,Cascavel_PR,Sul,PR,0.3224,moderado
201605,2016,5,Cascavel_PR,Sul,PR,0.3286,moderado
201606,2016,6,Cascavel_PR,Sul,PR,0.333,moderado
201607,2016,7,Cascavel_PR,Sul,PR,0.3213,moderado
201608,2016,8,Cascavel_PR,Sul,PR,0.2659,estressado
201609,2016,9,Cascavel_PR,Sul,PR,0.2749,estressado
201610,2016,10,Cascavel_PR,Sul,PR,0.2356,estressado
201611,2016,11,Cascavel_PR,Sul,PR,0.3525,moderado
201612,2016,12,Cascavel_PR,Sul,PR,0.5956,saudavel
201701,2017,1,Cascavel_PR,Sul,PR,0.453,moderado
201702,2017,2,Cascavel_PR,Sul,PR,0.3804,moderado
201703,2017,3,Cascavel_PR,Sul,PR,0.2875,estressado
201704,2017,4,Cascavel_PR,Sul,PR,0.3212,moderado
201705,2017,5,Cascavel_PR,Sul,PR,0.3526,moderado
201706,2017,6,Cascavel_PR,Sul,PR,0.32,moderado
201707,2017,7,Cascavel_PR,Sul,PR,0.2432,estressado
201708,2017,8,Cascavel_PR,Sul,PR,0.2489,estressado
201709,2017,9,Cascavel_PR,Sul,PR,0.2465,estressado
201710,2017,10,Cascavel_PR,Sul,PR,0.3395,moderado
201711,2017,11,Cascavel_PR,Sul,PR,0.2682,estressado
201712,2017,12,Cascavel_PR,Sul,PR,0.2568,estressado
201801,2018,1,Cascavel_PR,Sul,PR,0.3106,moderado
201802,2018,2,Cascavel_PR,Sul,PR,0.4436,moderado
201803,2018,3,Cascavel_PR,Sul,PR,0.3712,moderado
201804,2018,4,Cascavel_PR,Sul,PR,0.3107,moderado
201805,2018,5,Cascavel_PR,Sul,PR,0.3126,moderado
201806,2018,6,Cascavel_PR,Sul,PR,0.3302,moderado
201807,2018,7,Cascavel_PR,Sul,PR,0.449,moderado
201808,2018,8,Cascavel_PR,Sul,PR,0.2695,estressado
201809,2018,9,Cascavel_PR,Sul,PR,0.256,estressado
201810,2018,10,Cascavel_PR,Sul,PR,0.2942,estressado
201811,2018,11,Cascavel_PR,Sul,PR,0.2679,estressado
201812,2018,12,Cascavel_PR,Sul,PR,0.2717,estressado
201901,2019,1,Cascavel_PR,Sul,PR,0.3663,moderado
201902,2019,2,Cascavel_PR,Sul,PR,0.3818,moderado
201903,2019,3,Cascavel_PR,Sul,PR,0.3536,moderado
201904,2019,4,Cascavel_PR,Sul,PR,0.3349,moderado
201905,2019,5,Cascavel_PR,Sul,PR,0.3366,moderado
201906,2019,6,Cascavel_PR,Sul,PR,0.2966,estressado
201907,2019,7,Cascavel_PR,Sul,PR,0.2688,estressado
201908,2019,8,Cascavel_PR,Sul,PR,0.2939,estressado
201909,2019,9,Cascavel_PR,Sul,PR,0.2917,estressado
201910,2019,10,Cascavel_PR,Sul,PR,0.2686,estressado
201911,2019,11,Cascavel_PR,Sul,PR,0.3237,moderado
201912,2019,12,Cascavel_PR,Sul,PR,0.3318,moderado
202001,2020,1,Cascavel_PR,Sul,PR,0.4188,moderado
202002,2020,2,Cascavel_PR,Sul,PR,0.3327,moderado
202003,2020,3,Cascavel_PR,Sul,PR,0.3157,moderado
202004,2020,4,Cascavel_PR,Sul,PR,0.4168,moderado
202005,2020,5,Cascavel_PR,Sul,PR,0.2993,estressado
202006,2020,6,Cascavel_PR,Sul,PR,0.2579,estressado
202007,2020,7,Cascavel_PR,Sul,PR,0.286,estressado
202008,2020,8,Cascavel_PR,Sul,PR,0.2465,estressado
202009,2020,9,Cascavel_PR,Sul,PR,0.3111,moderado
202010,2020,10,Cascavel_PR,Sul,PR,0.2419,estressado
202011,2020,11,Cascavel_PR,Sul,PR,0.2612,estressado
202012,2020,12,Cascavel_PR,Sul,PR,0.3557,moderado
202101,2021,1,Cascavel_PR,Sul,PR,0.2819,estressado
202102,2021,2,Cascavel_PR,Sul,PR,0.2941,estressado
202103,2021,3,Cascavel_PR,Sul,PR,0.2929,estressado
202104,2021,4,Cascavel_PR,Sul,PR,0.2459,estressado
202105,2021,5,Cascavel_PR,Sul,PR,0.2685,estressado
202106,2021,6,Cascavel_PR,Sul,PR,0.2997,estressado
202107,2021,7,Cascavel_PR,Sul,PR,0.2475,estressado
202108,2021,8,Cascavel_PR,Sul,PR,0.2549,estressado
202109,2021,9,Cascavel_PR,Sul,PR,0.253,estressado
202110,2021,10,Cascavel_PR,Sul,PR,0.2975,estressado
202111,2021,11,Cascavel_PR,Sul,PR,0.3069,moderado
202112,2021,12,Cascavel_PR,Sul,PR,0.2756,estressado
202201,2022,1,Cascavel_PR,Sul,PR,0.3187,moderado
202202,2022,2,Cascavel_PR,Sul,PR,0.2629,estressado
202203,2022,3,Cascavel_PR,Sul,PR,0.3126,moderado
202204,2022,4,Cascavel_PR,Sul,PR,0.279,estressado
202205,2022,5,Cascavel_PR,Sul,PR,0.2816,estressado
202206,2022,6,Cascavel_PR,Sul,PR,0.3624,moderado
202207,2022,7,Cascavel_PR,Sul,PR,0.4112,moderado
202208,2022,8,Cascavel_PR,Sul,PR,0.2526,estressado
202209,2022,9,Cascavel_PR,Sul,PR,0.2929,estressado
202210,2022,10,Cascavel_PR,Sul,PR,0.2287,estressado
202211,2022,11,Cascavel_PR,Sul,PR,0.2603,estressado
202212,2022,12,Cascavel_PR,Sul,PR,0.2529,estressado
202301,2023,1,Cascavel_PR,Sul,PR,0.348,moderado
202302,2023,2,Cascavel_PR,Sul,PR,0.3404,moderado
202303,2023,3,Cascavel_PR,Sul,PR,0.2733,estressado
202304,2023,4,Cascavel_PR,Sul,PR,0.2597,estressado
202305,2023,5,Cascavel_PR,Sul,PR,0.2781,estressado
202306,2023,6,Cascavel_PR,Sul,PR,0.2637,estressado
202307,2023,7,Cascavel_PR,Sul,PR,0.2831,estressado
202308,2023,8,Cascavel_PR,Sul,PR,0.2816,estressado
202309,2023,9,Cascavel_PR,Sul,PR,0.3884,moderado
202310,2023,10,Cascavel_PR,Sul,PR,0.3724,moderado
202311,2023,11,Cascavel_PR,Sul,PR,0.3925,moderado
202312,2023,12,Cascavel_PR,Sul,PR,0.3337,moderado
202401,2024,1,Cascavel_PR,Sul,PR,0.262,estressado
202402,2024,2,Cascavel_PR,Sul,PR,0.2959,estressado
202403,2024,3,Cascavel_PR,Sul,PR,0.3585,moderado
202404,2024,4,Cascavel_PR,Sul,PR,0.342,moderado
202405,2024,5,Cascavel_PR,Sul,PR,0.3218,moderado
202406,2024,6,Cascavel_PR,Sul,PR,0.3075,moderado
202407,2024,7,Cascavel_PR,Sul,PR,0.3304,moderado
202408,2024,8,Cascavel_PR,Sul,PR,0.2583,estressado
202409,2024,9,Cascavel_PR,Sul,PR,0.2691,estressado
202410,2024,10,Cascavel_PR,Sul,PR,0.3954,moderado
202411,2024,11,Cascavel_PR,Sul,PR,0.3022,moderado
202412,2024,12,Cascavel_PR,Sul,PR,0.3257,moderado
202501,2025,1,Cascavel_PR,Sul,PR,0.3756,moderado
202502,2025,2,Cascavel_PR,Sul,PR,0.2836,estressado
202503,2025,3,Cascavel_PR,Sul,PR,0.3169,moderado
202504,2025,4,Cascavel_PR,Sul,PR,0.3076,moderado
202505,2025,5,Cascavel_PR,Sul,PR,0.3552,moderado
202506,2025,6,Cascavel_PR,Sul,PR,0.4227,moderado
202507,2025,7,Cascavel_PR,Sul,PR,0.2521,estressado
202508,2025,8,Cascavel_PR,Sul,PR,0.237,estressado
202509,2025,9,Cascavel_PR,Sul,PR,0.2838,estressado
202510,2025,10,Cascavel_PR,Sul,PR,0.2683,estressado
202511,2025,11,Cascavel_PR,Sul,PR,0.3226,moderado
202512,2025,12,Cascavel_PR,Sul,PR,0.3009,moderado
201501,2015,1,Chapeco_SC,Sul,SC,0.3824,moderado
201502,2015,2,Chapeco_SC,Sul,SC,0.3937,moderado
201503,2015,3,Chapeco_SC,Sul,SC,0.4016,moderado
201504,2015,4,Chapeco_SC,Sul,SC,0.4085,moderado
201505,2015,5,Chapeco_SC,Sul,SC,0.4154,moderado
201506,2015,6,Chapeco_SC,Sul,SC,0.412,moderado
201507,2015,7,Chapeco_SC,Sul,SC,0.4281,moderado
201508,2015,8,Chapeco_SC,Sul,SC,0.397,moderado
201509,2015,9,Chapeco_SC,Sul,SC,0.3893,moderado
201510,2015,10,Chapeco_SC,Sul,SC,0.4058,moderado
201511,2015,11,Chapeco_SC,Sul,SC,0.3594,moderado
201512,2015,12,Chapeco_SC,Sul,SC,0.3948,moderado
201601,2016,1,Chapeco_SC,Sul,SC,0.4693,moderado
201602,2016,2,Chapeco_SC,Sul,SC,0.4952,moderado
201603,2016,3,Chapeco_SC,Sul,SC,0.4104,moderado
201604,2016,4,Chapeco_SC,Sul,SC,0.4074,moderado
201605,2016,5,Chapeco_SC,Sul,SC,0.4327,moderado
201606,2016,6,Chapeco_SC,Sul,SC,0.4456,moderado
201607,2016,7,Chapeco_SC,Sul,SC,0.3579,moderado
201608,2016,8,Chapeco_SC,Sul,SC,0.3411,moderado
201609,2016,9,Chapeco_SC,Sul,SC,0.3823,moderado
201610,2016,10,Chapeco_SC,Sul,SC,0.3574,moderado
201611,2016,11,Chapeco_SC,Sul,SC,0.3737,moderado
201612,2016,12,Chapeco_SC,Sul,SC,0.4351,moderado
201701,2017,1,Chapeco_SC,Sul,SC,0.3712,moderado
201702,2017,2,Chapeco_SC,Sul,SC,0.4007,moderado
201703,2017,3,Chapeco_SC,Sul,SC,0.4521,moderado
201704,2017,4,Chapeco_SC,Sul,SC,0.4116,moderado
201705,2017,5,Chapeco_SC,Sul,SC,0.4471,moderado
201706,2017,6,Chapeco_SC,Sul,SC,0.4255,moderado
201707,2017,7,Chapeco_SC,Sul,SC,0.3565,moderado
201708,2017,8,Chapeco_SC,Sul,SC,0.3507,moderado
201709,2017,9,Chapeco_SC,Sul,SC,0.3738,moderado
201710,2017,10,Chapeco_SC,Sul,SC,0.4018,moderado
201711,2017,11,Chapeco_SC,Sul,SC,0.386,moderado
201712,2017,12,Chapeco_SC,Sul,SC,0.4076,moderado
201801,2018,1,Chapeco_SC,Sul,SC,0.4237,moderado
201802,2018,2,Chapeco_SC,Sul,SC,0.3827,moderado
201803,2018,3,Chapeco_SC,Sul,SC,0.3557,moderado
201804,2018,4,Chapeco_SC,Sul,SC,0.4052,moderado
201805,2018,5,Chapeco_SC,Sul,SC,0.4275,moderado
201806,2018,6,Chapeco_SC,Sul,SC,0.4422,moderado
201807,2018,7,Chapeco_SC,Sul,SC,0.4243,moderado
201808,2018,8,Chapeco_SC,Sul,SC,0.3857,moderado
201809,2018,9,Chapeco_SC,Sul,SC,0.3907,moderado
201810,2018,10,Chapeco_SC,Sul,SC,0.4294,moderado
201811,2018,11,Chapeco_SC,Sul,SC,0.3653,moderado
201812,2018,12,Chapeco_SC,Sul,SC,0.3782,moderado
201901,2019,1,Chapeco_SC,Sul,SC,0.4655,moderado
201902,2019,2,Chapeco_SC,Sul,SC,0.4172,moderado
201903,2019,3,Chapeco_SC,Sul,SC,0.449,moderado
201904,2019,4,Chapeco_SC,Sul,SC,0.4219,moderado
201905,2019,5,Chapeco_SC,Sul,SC,0.4657,moderado
201906,2019,6,Chapeco_SC,Sul,SC,0.4078,moderado
201907,2019,7,Chapeco_SC,Sul,SC,0.3724,moderado
201908,2019,8,Chapeco_SC,Sul,SC,0.3508,moderado
201909,2019,9,Chapeco_SC,Sul,SC,0.3899,moderado
201910,2019,10,Chapeco_SC,Sul,SC,0.3844,moderado
201911,2019,11,Chapeco_SC,Sul,SC,0.4464,moderado
201912,2019,12,Chapeco_SC,Sul,SC,0.4529,moderado
202001,2020,1,Chapeco_SC,Sul,SC,0.3699,moderado
202002,2020,2,Chapeco_SC,Sul,SC,0.3987,moderado
202003,2020,3,Chapeco_SC,Sul,SC,0.356,moderado
202004,2020,4,Chapeco_SC,Sul,SC,0.3692,moderado
202005,2020,5,Chapeco_SC,Sul,SC,0.3806,moderado
202006,2020,6,Chapeco_SC,Sul,SC,0.3863,moderado
202007,2020,7,Chapeco_SC,Sul,SC,0.375,moderado
202008,2020,8,Chapeco_SC,Sul,SC,0.3564,moderado
202009,2020,9,Chapeco_SC,Sul,SC,0.3562,moderado
202010,2020,10,Chapeco_SC,Sul,SC,0.3406,moderado
202011,2020,11,Chapeco_SC,Sul,SC,0.3353,moderado
202012,2020,12,Chapeco_SC,Sul,SC,0.3427,moderado
202101,2021,1,Chapeco_SC,Sul,SC,0.4625,moderado
202102,2021,2,Chapeco_SC,Sul,SC,0.4077,moderado
202103,2021,3,Chapeco_SC,Sul,SC,0.4334,moderado
202104,2021,4,Chapeco_SC,Sul,SC,0.4148,moderado
202105,2021,5,Chapeco_SC,Sul,SC,0.3896,moderado
202106,2021,6,Chapeco_SC,Sul,SC,0.3943,moderado
202107,2021,7,Chapeco_SC,Sul,SC,0.3787,moderado
202108,2021,8,Chapeco_SC,Sul,SC,0.3396,moderado
202109,2021,9,Chapeco_SC,Sul,SC,0.3776,moderado
202110,2021,10,Chapeco_SC,Sul,SC,0.4605,moderado
202111,2021,11,Chapeco_SC,Sul,SC,0.4032,moderado
202112,2021,12,Chapeco_SC,Sul,SC,0.3211,moderado
202201,2022,1,Chapeco_SC,Sul,SC,0.3434,moderado
202202,2022,2,Chapeco_SC,Sul,SC,0.3821,moderado
202203,2022,3,Chapeco_SC,Sul,SC,0.3597,moderado
202204,2022,4,Chapeco_SC,Sul,SC,0.4207,moderado
202205,2022,5,Chapeco_SC,Sul,SC,0.4189,moderado
202206,2022,6,Chapeco_SC,Sul,SC,0.3951,moderado
202207,2022,7,Chapeco_SC,Sul,SC,0.3637,moderado
202208,2022,8,Chapeco_SC,Sul,SC,0.3658,moderado
202209,2022,9,Chapeco_SC,Sul,SC,0.3636,moderado
202210,2022,10,Chapeco_SC,Sul,SC,0.3888,moderado
202211,2022,11,Chapeco_SC,Sul,SC,0.3929,moderado
202212,2022,12,Chapeco_SC,Sul,SC,0.3547,moderado
202301,2023,1,Chapeco_SC,Sul,SC,0.3984,moderado
202302,2023,2,Chapeco_SC,Sul,SC,0.3882,moderado
202303,2023,3,Chapeco_SC,Sul,SC,0.3696,moderado
202304,2023,4,Chapeco_SC,Sul,SC,0.3959,moderado
202305,2023,5,Chapeco_SC,Sul,SC,0.4178,moderado
202306,2023,6,Chapeco_SC,Sul,SC,0.3967,moderado
202307,2023,7,Chapeco_SC,Sul,SC,0.4117,moderado
202308,2023,8,Chapeco_SC,Sul,SC,0.4386,moderado
202309,2023,9,Chapeco_SC,Sul,SC,0.4027,moderado
202310,2023,10,Chapeco_SC,Sul,SC,0.3826,moderado
202311,2023,11,Chapeco_SC,Sul,SC,0.3591,moderado
202312,2023,12,Chapeco_SC,Sul,SC,0.3678,moderado
202401,2024,1,Chapeco_SC,Sul,SC,0.3986,moderado
202402,2024,2,Chapeco_SC,Sul,SC,0.4178,moderado
202403,2024,3,Chapeco_SC,Sul,SC,0.4114,moderado
202404,2024,4,Chapeco_SC,Sul,SC,0.3964,moderado
202405,2024,5,Chapeco_SC,Sul,SC,0.4025,moderado
202406,2024,6,Chapeco_SC,Sul,SC,0.3731,moderado
202407,2024,7,Chapeco_SC,Sul,SC,0.4536,moderado
202408,2024,8,Chapeco_SC,Sul,SC,0.379,moderado
202409,2024,9,Chapeco_SC,Sul,SC,0.3761,moderado
202410,2024,10,Chapeco_SC,Sul,SC,0.3934,moderado
202411,2024,11,Chapeco_SC,Sul,SC,0.4045,moderado
202412,2024,12,Chapeco_SC,Sul,SC,0.4211,moderado
202501,2025,1,Chapeco_SC,Sul,SC,0.3844,moderado
202502,2025,2,Chapeco_SC,Sul,SC,0.3846,moderado
202503,2025,3,Chapeco_SC,Sul,SC,0.3594,moderado
202504,2025,4,Chapeco_SC,Sul,SC,0.3702,moderado
202505,2025,5,Chapeco_SC,Sul,SC,0.4,moderado
202506,2025,6,Chapeco_SC,Sul,SC,0.3839,moderado
202507,2025,7,Chapeco_SC,Sul,SC,0.3564,moderado
202508,2025,8,Chapeco_SC,Sul,SC,0.3587,moderado
202509,2025,9,Chapeco_SC,Sul,SC,0.3918,moderado
202510,2025,10,Chapeco_SC,Sul,SC,0.3765,moderado
202511,2025,11,Chapeco_SC,Sul,SC,0.3981,moderado
202512,2025,12,Chapeco_SC,Sul,SC,0.4191,moderado
201501,2015,1,Juazeiro_BA,Nordeste,BA,0.1816,estressado
201502,2015,2,Juazeiro_BA,Nordeste,BA,0.1385,estressado
201503,2015,3,Juazeiro_BA,Nordeste,BA,0.1721,estressado
201504,2015,4,Juazeiro_BA,Nordeste,BA,0.177,estressado
201505,2015,5,Juazeiro_BA,Nordeste,BA,0.149,estressado
201506,2015,6,Juazeiro_BA,Nordeste,BA,0.1237,estressado
201507,2015,7,Juazeiro_BA,Nordeste,BA,0.1719,estressado
201508,2015,8,Juazeiro_BA,Nordeste,BA,0.1569,estressado
201509,2015,9,Juazeiro_BA,Nordeste,BA,0.154,estressado
201510,2015,10,Juazeiro_BA,Nordeste,BA,0.159,estressado
201511,2015,11,Juazeiro_BA,Nordeste,BA,0.1475,estressado
201512,2015,12,Juazeiro_BA,Nordeste,BA,0.1509,estressado
201601,2016,1,Juazeiro_BA,Nordeste,BA,0.1664,estressado
201602,2016,2,Juazeiro_BA,Nordeste,BA,0.1972,estressado
201603,2016,3,Juazeiro_BA,Nordeste,BA,0.1061,estressado
201604,2016,4,Juazeiro_BA,Nordeste,BA,0.1939,estressado
201605,2016,5,Juazeiro_BA,Nordeste,BA,0.1684,estressado
201606,2016,6,Juazeiro_BA,Nordeste,BA,0.089,seco_critico
201607,2016,7,Juazeiro_BA,Nordeste,BA,0.1183,estressado
201608,2016,8,Juazeiro_BA,Nordeste,BA,0.1494,estressado
201609,2016,9,Juazeiro_BA,Nordeste,BA,0.1582,estressado
201610,2016,10,Juazeiro_BA,Nordeste,BA,0.165,estressado
201611,2016,11,Juazeiro_BA,Nordeste,BA,0.1827,estressado
201612,2016,12,Juazeiro_BA,Nordeste,BA,0.144,estressado
201701,2017,1,Juazeiro_BA,Nordeste,BA,0.1792,estressado
201702,2017,2,Juazeiro_BA,Nordeste,BA,0.1664,estressado
201703,2017,3,Juazeiro_BA,Nordeste,BA,0.1065,estressado
201704,2017,4,Juazeiro_BA,Nordeste,BA,0.1487,estressado
201705,2017,5,Juazeiro_BA,Nordeste,BA,0.1582,estressado
201706,2017,6,Juazeiro_BA,Nordeste,BA,0.1346,estressado
201707,2017,7,Juazeiro_BA,Nordeste,BA,0.154,estressado
201708,2017,8,Juazeiro_BA,Nordeste,BA,0.1615,estressado
201709,2017,9,Juazeiro_BA,Nordeste,BA,0.1436,estressado
201710,2017,10,Juazeiro_BA,Nordeste,BA,0.1467,estressado
201711,2017,11,Juazeiro_BA,Nordeste,BA,0.1044,estressado
201712,2017,12,Juazeiro_BA,Nordeste,BA,0.1111,estressado
201801,2018,1,Juazeiro_BA,Nordeste,BA,0.1256,estressado
201802,2018,2,Juazeiro_BA,Nordeste,BA,0.1256,estressado
201803,2018,3,Juazeiro_BA,Nordeste,BA,0.0954,seco_critico
201804,2018,4,Juazeiro_BA,Nordeste,BA,0.172,estressado
201805,2018,5,Juazeiro_BA,Nordeste,BA,0.1446,estressado
201806,2018,6,Juazeiro_BA,Nordeste,BA,0.1446,estressado
201807,2018,7,Juazeiro_BA,Nordeste,BA,0.1372,estressado
201808,2018,8,Juazeiro_BA,Nordeste,BA,0.1287,estressado
201809,2018,9,Juazeiro_BA,Nordeste,BA,0.1453,estressado
201810,2018,10,Juazeiro_BA,Nordeste,BA,0.1613,estressado
201811,2018,11,Juazeiro_BA,Nordeste,BA,0.1453,estressado
201812,2018,12,Juazeiro_BA,Nordeste,BA,0.179,estressado
201901,2019,1,Juazeiro_BA,Nordeste,BA,0.1658,estressado
201902,2019,2,Juazeiro_BA,Nordeste,BA,0.1651,estressado
201903,2019,3,Juazeiro_BA,Nordeste,BA,0.2066,estressado
201904,2019,4,Juazeiro_BA,Nordeste,BA,0.2108,estressado
201905,2019,5,Juazeiro_BA,Nordeste,BA,0.1661,estressado
201906,2019,6,Juazeiro_BA,Nordeste,BA,0.1547,estressado
201907,2019,7,Juazeiro_BA,Nordeste,BA,0.153,estressado
201908,2019,8,Juazeiro_BA,Nordeste,BA,0.1575,estressado
201909,2019,9,Juazeiro_BA,Nordeste,BA,0.1491,estressado
201910,2019,10,Juazeiro_BA,Nordeste,BA,0.1849,estressado
201911,2019,11,Juazeiro_BA,Nordeste,BA,0.264,estressado
201912,2019,12,Juazeiro_BA,Nordeste,BA,0.1542,estressado
202001,2020,1,Juazeiro_BA,Nordeste,BA,0.2542,estressado
202002,2020,2,Juazeiro_BA,Nordeste,BA,0.2227,estressado
202003,2020,3,Juazeiro_BA,Nordeste,BA,0.1973,estressado
202004,2020,4,Juazeiro_BA,Nordeste,BA,0.2919,estressado
202005,2020,5,Juazeiro_BA,Nordeste,BA,0.2919,estressado
202006,2020,6,Juazeiro_BA,Nordeste,BA,0.1936,estressado
202007,2020,7,Juazeiro_BA,Nordeste,BA,0.1704,estressado
202008,2020,8,Juazeiro_BA,Nordeste,BA,0.1865,estressado
202009,2020,9,Juazeiro_BA,Nordeste,BA,0.1724,estressado
202010,2020,10,Juazeiro_BA,Nordeste,BA,0.1477,estressado
202011,2020,11,Juazeiro_BA,Nordeste,BA,0.1914,estressado
202012,2020,12,Juazeiro_BA,Nordeste,BA,0.236,estressado
202101,2021,1,Juazeiro_BA,Nordeste,BA,0.1617,estressado
202102,2021,2,Juazeiro_BA,Nordeste,BA,0.1717,estressado
202103,2021,3,Juazeiro_BA,Nordeste,BA,0.2046,estressado
202104,2021,4,Juazeiro_BA,Nordeste,BA,0.2275,estressado
202105,2021,5,Juazeiro_BA,Nordeste,BA,0.1905,estressado
202106,2021,6,Juazeiro_BA,Nordeste,BA,0.1826,estressado
202107,2021,7,Juazeiro_BA,Nordeste,BA,0.1903,estressado
202108,2021,8,Juazeiro_BA,Nordeste,BA,0.1508,estressado
202109,2021,9,Juazeiro_BA,Nordeste,BA,0.1616,estressado
202110,2021,10,Juazeiro_BA,Nordeste,BA,0.1593,estressado
202111,2021,11,Juazeiro_BA,Nordeste,BA,0.162,estressado
202112,2021,12,Juazeiro_BA,Nordeste,BA,0.1809,estressado
202201,2022,1,Juazeiro_BA,Nordeste,BA,0.155,estressado
202202,2022,2,Juazeiro_BA,Nordeste,BA,0.1466,estressado
202203,2022,3,Juazeiro_BA,Nordeste,BA,0.1495,estressado
202204,2022,4,Juazeiro_BA,Nordeste,BA,0.1829,estressado
202205,2022,5,Juazeiro_BA,Nordeste,BA,0.246,estressado
202206,2022,6,Juazeiro_BA,Nordeste,BA,0.2416,estressado
202207,2022,7,Juazeiro_BA,Nordeste,BA,0.1556,estressado
202208,2022,8,Juazeiro_BA,Nordeste,BA,0.1625,estressado
202209,2022,9,Juazeiro_BA,Nordeste,BA,0.1697,estressado
202210,2022,10,Juazeiro_BA,Nordeste,BA,0.1749,estressado
202211,2022,11,Juazeiro_BA,Nordeste,BA,0.2016,estressado
202212,2022,12,Juazeiro_BA,Nordeste,BA,0.2024,estressado
202301,2023,1,Juazeiro_BA,Nordeste,BA,0.193,estressado
202302,2023,2,Juazeiro_BA,Nordeste,BA,0.1813,estressado
202303,2023,3,Juazeiro_BA,Nordeste,BA,0.2228,estressado
202304,2023,4,Juazeiro_BA,Nordeste,BA,0.1847,estressado
202305,2023,5,Juazeiro_BA,Nordeste,BA,0.2297,estressado
202306,2023,6,Juazeiro_BA,Nordeste,BA,0.1865,estressado
202307,2023,7,Juazeiro_BA,Nordeste,BA,0.1686,estressado
202308,2023,8,Juazeiro_BA,Nordeste,BA,0.1676,estressado
202309,2023,9,Juazeiro_BA,Nordeste,BA,0.1662,estressado
202310,2023,10,Juazeiro_BA,Nordeste,BA,0.1814,estressado
202311,2023,11,Juazeiro_BA,Nordeste,BA,0.1577,estressado
202312,2023,12,Juazeiro_BA,Nordeste,BA,0.1976,estressado
202401,2024,1,Juazeiro_BA,Nordeste,BA,0.1682,estressado
202402,2024,2,Juazeiro_BA,Nordeste,BA,0.179,estressado
202403,2024,3,Juazeiro_BA,Nordeste,BA,0.25,estressado
202404,2024,4,Juazeiro_BA,Nordeste,BA,0.2226,estressado
202405,2024,5,Juazeiro_BA,Nordeste,BA,0.1899,estressado
202406,2024,6,Juazeiro_BA,Nordeste,BA,0.1836,estressado
202407,2024,7,Juazeiro_BA,Nordeste,BA,0.1904,estressado
202408,2024,8,Juazeiro_BA,Nordeste,BA,0.1609,estressado
202409,2024,9,Juazeiro_BA,Nordeste,BA,0.1838,estressado
202410,2024,10,Juazeiro_BA,Nordeste,BA,0.1711,estressado
202411,2024,11,Juazeiro_BA,Nordeste,BA,0.1671,estressado
202412,2024,12,Juazeiro_BA,Nordeste,BA,0.1954,estressado
202501,2025,1,Juazeiro_BA,Nordeste,BA,0.224,estressado
202502,2025,2,Juazeiro_BA,Nordeste,BA,0.185,estressado
202503,2025,3,Juazeiro_BA,Nordeste,BA,0.2069,estressado
202504,2025,4,Juazeiro_BA,Nordeste,BA,0.3187,moderado
202505,2025,5,Juazeiro_BA,Nordeste,BA,0.3187,moderado
