periodo,ano,mes,estado,regiao,bioma,cidade,precipitacao_mm_total,precipitacao_dias_sem_chuva,temp_max_media,temp_min_media,registros_diarios
202505,2025,5,BA,Nordeste,Caatinga,Salvador,312.2,1,27.02258064516129,23.509677419354837,31
202506,2025,6,BA,Nordeste,Caatinga,Salvador,131.2,1,26.076666666666664,22.7,30
202507,2025,7,BA,Nordeste,Caatinga,Salvador,162.0,1,24.996774193548386,21.864516129032257,31
202508,2025,8,BA,Nordeste,Caatinga,Salvador,84.0,3,25.838709677419356,22.148387096774194,31
202509,2025,9,BA,Nordeste,Caatinga,Salvador,68.39999999999999,1,26.31,22.490000000000002,30
202510,2025,10,BA,Nordeste,Caatinga,Salvador,163.4,1,26.75483870967742,22.848387096774193,31
202511,2025,11,BA,Nordeste,Caatinga,Salvador,179.0,1,28.133333333333333,23.706666666666667,30
202512,2025,12,BA,Nordeste,Caatinga,Salvador,34.4,5,29.287096774193547,24.270967741935483,31
202601,2026,1,BA,Nordeste,Caatinga,Salvador,56.7,1,29.0,24.451612903225808,31
202602,2026,2,BA,Nordeste,Caatinga,Salvador,150.9,3,29.439285714285713,24.489285714285717,28
202603,2026,3,BA,Nordeste,Caatinga,Salvador,179.2,2,29.44516129032258,24.541935483870965,31
202604,2026,4,BA,Nordeste,Caatinga,Salvador,154.8,1,28.476666666666667,24.31,30
202605,2026,5,BA,Nordeste,Caatinga,Salvador,129.8,1,27.780645161290323,24.032258064516128,31
202606,2026,6,BA,Nordeste,Caatinga,Salvador,48.1,0,25.925,22.625,4
201501,2015,1,CE,Nordeste,Caatinga,Fortaleza,24.0,9,29.835483870967742,25.18064516129032,31
201502,2015,2,CE,Nordeste,Caatinga,Fortaleza,117.2,4,29.00714285714286,24.7,28
201503,2015,3,CE,Nordeste,Caatinga,Fortaleza,253.6,1,28.396774193548385,24.448387096774194,31
201504,2015,4,CE,Nordeste,Caatinga,Fortaleza,192.5,0,28.203333333333333,24.44,30
201505,2015,5,CE,Nordeste,Caatinga,Fortaleza,74.4,4,29.10967741935484,25.190322580645162,31
201506,2015,6,CE,Nordeste,Caatinga,Fortaleza,55.6,6,29.003333333333334,24.53666666666667,30
201507,2015,7,CE,Nordeste,Caatinga,Fortaleza,64.2,14,28.654838709677417,24.03548387096774,31
201508,2015,8,CE,Nordeste,Caatinga,Fortaleza,0.8,27,30.351612903225806,24.08709677419355,31
201509,2015,9,CE,Nordeste,Caatinga,Fortaleza,6.8,21,29.756666666666668,24.633333333333333,30
201510,2015,10,CE,Nordeste,Caatinga,Fortaleza,0.7,28,30.238709677419354,24.98709677419355,31
201511,2015,11,CE,Nordeste,Caatinga,Fortaleza,2.0,23,30.46333333333333,25.346666666666668,30
201512,2015,12,CE,Nordeste,Caatinga,Fortaleza,49.7,11,29.996774193548386,25.43548387096774,31
201601,2016,1,CE,Nordeste,Caatinga,Fortaleza,214.2,0,28.490322580645163,24.661290322580644,31
201602,2016,2,CE,Nordeste,Caatinga,Fortaleza,166.6,2,28.79655172413793,24.92413793103448,29
201603,2016,3,CE,Nordeste,Caatinga,Fortaleza,126.5,2,29.496774193548386,25.625806451612902,31
201604,2016,4,CE,Nordeste,Caatinga,Fortaleza,189.4,4,29.06,25.25,30
201605,2016,5,CE,Nordeste,Caatinga,Fortaleza,42.1,9,29.835483870967742,25.34193548387097,31
201606,2016,6,CE,Nordeste,Caatinga,Fortaleza,27.5,12,29.80666666666667,24.803333333333335,30
201607,2016,7,CE,Nordeste,Caatinga,Fortaleza,7.2,22,30.519354838709678,24.68064516129032,31
201608,2016,8,CE,Nordeste,Caatinga,Fortaleza,2.7,23,30.541935483870965,24.56451612903226,31
201609,2016,9,CE,Nordeste,Caatinga,Fortaleza,2.1,23,30.433333333333334,24.78666666666667,30
201610,2016,10,CE,Nordeste,Caatinga,Fortaleza,7.4,21,30.648387096774194,25.251612903225805,31
201611,2016,11,CE,Nordeste,Caatinga,Fortaleza,4.3,21,30.59333333333333,25.529999999999998,30
201612,2016,12,CE,Nordeste,Caatinga,Fortaleza,27.799999999999997,14,30.406451612903226,25.706451612903226,31
201701,2017,1,CE,Nordeste,Caatinga,Fortaleza,91.9,2,29.23225806451613,25.187096774193545,31
201702,2017,2,CE,Nordeste,Caatinga,Fortaleza,197.6,1,28.728571428571428,24.835714285714285,28
201703,2017,3,CE,Nordeste,Caatinga,Fortaleza,411.5,0,28.14516129032258,24.24516129032258,31
201704,2017,4,CE,Nordeste,Caatinga,Fortaleza,291.4,1,29.053333333333335,24.523333333333333,30
201705,2017,5,CE,Nordeste,Caatinga,Fortaleza,171.79999999999998,3,29.370967741935484,24.712903225806453,31
201706,2017,6,CE,Nordeste,Caatinga,Fortaleza,57.699999999999996,7,29.66,24.470000000000002,30
201707,2017,7,CE,Nordeste,Caatinga,Fortaleza,35.1,10,29.68064516129032,23.24516129032258,31
201708,2017,8,CE,Nordeste,Caatinga,Fortaleza,5.699999999999999,21,30.148387096774194,24.541935483870965,31
201709,2017,9,CE,Nordeste,Caatinga,Fortaleza,13.8,23,30.216666666666665,24.48,30
201710,2017,10,CE,Nordeste,Caatinga,Fortaleza,13.4,11,30.23548387096774,25.274193548387096,31
201711,2017,11,CE,Nordeste,Caatinga,Fortaleza,22.8,5,29.77,25.55,30
201712,2017,12,CE,Nordeste,Caatinga,Fortaleza,65.6,1,29.67096774193548,25.470967741935485,31
201801,2018,1,CE,Nordeste,Caatinga,Fortaleza,108.3,0,29.13225806451613,24.845161290322583,31
201802,2018,2,CE,Nordeste,Caatinga,Fortaleza,337.2,0,27.985714285714288,23.978571428571428,28
201803,2018,3,CE,Nordeste,Caatinga,Fortaleza,185.7,1,28.94516129032258,24.825806451612905,31
201804,2018,4,CE,Nordeste,Caatinga,Fortaleza,289.1,1,29.009999999999998,23.75,30
201805,2018,5,CE,Nordeste,Caatinga,Fortaleza,155.3,4,29.241935483870968,24.067741935483873,31
201806,2018,6,CE,Nordeste,Caatinga,Fortaleza,71.8,7,28.75,24.13,30
201807,2018,7,CE,Nordeste,Caatinga,Fortaleza,100.60000000000001,11,28.641935483870967,23.53548387096774,31
201808,2018,8,CE,Nordeste,Caatinga,Fortaleza,31.2,9,29.041935483870965,24.200000000000003,31
201809,2018,9,CE,Nordeste,Caatinga,Fortaleza,9.6,14,29.779999999999998,24.733333333333334,30
201810,2018,10,CE,Nordeste,Caatinga,Fortaleza,16.9,8,30.05483870967742,25.461290322580645,31
201811,2018,11,CE,Nordeste,Caatinga,Fortaleza,20.6,2,30.363333333333333,25.89,30
201812,2018,12,CE,Nordeste,Caatinga,Fortaleza,129.8,2,28.838709677419356,24.674193548387095,31
201901,2019,1,CE,Nordeste,Caatinga,Fortaleza,234.5,0,28.887096774193548,24.41290322580645,31
201902,2019,2,CE,Nordeste,Caatinga,Fortaleza,269.7,0,28.667857142857144,24.400000000000002,28
201903,2019,3,CE,Nordeste,Caatinga,Fortaleza,498.3,0,28.24516129032258,23.858064516129033,31
201904,2019,4,CE,Nordeste,Caatinga,Fortaleza,474.5,0,28.553333333333335,24.0,30
201905,2019,5,CE,Nordeste,Caatinga,Fortaleza,171.5,0,29.02258064516129,24.448387096774194,31
201906,2019,6,CE,Nordeste,Caatinga,Fortaleza,172.9,3,29.05666666666667,24.046666666666667,30
201907,2019,7,CE,Nordeste,Caatinga,Fortaleza,80.2,2,28.88064516129032,23.741935483870968,31
201908,2019,8,CE,Nordeste,Caatinga,Fortaleza,15.700000000000001,10,29.716129032258067,24.14516129032258,31
201909,2019,9,CE,Nordeste,Caatinga,Fortaleza,17.1,5,29.59333333333333,24.823333333333334,30
201910,2019,10,CE,Nordeste,Caatinga,Fortaleza,13.8,8,30.112903225806452,25.061290322580643,31
201911,2019,11,CE,Nordeste,Caatinga,Fortaleza,18.1,6,30.383333333333333,25.726666666666667,30
201912,2019,12,CE,Nordeste,Caatinga,Fortaleza,33.8,4,30.593548387096774,25.938709677419357,31
202001,2020,1,CE,Nordeste,Caatinga,Fortaleza,221.1,2,29.27741935483871,24.993548387096773,31
202002,2020,2,CE,Nordeste,Caatinga,Fortaleza,349.0,0,29.224137931034484,24.489655172413794,29
202003,2020,3,CE,Nordeste,Caatinga,Fortaleza,267.6,0,29.306451612903224,24.603225806451615,31
202004,2020,4,CE,Nordeste,Caatinga,Fortaleza,286.1,0,29.436666666666667,24.45,30
202005,2020,5,CE,Nordeste,Caatinga,Fortaleza,186.0,2,29.41290322580645,24.4,31
202006,2020,6,CE,Nordeste,Caatinga,Fortaleza,62.699999999999996,4,28.966666666666665,23.663333333333334,30
202007,2020,7,CE,Nordeste,Caatinga,Fortaleza,36.6,9,29.561290322580643,23.432258064516127,31
202008,2020,8,CE,Nordeste,Caatinga,Fortaleza,4.8,23,30.07741935483871,24.03548387096774,31
202009,2020,9,CE,Nordeste,Caatinga,Fortaleza,4.8,17,30.23,24.596666666666668,30
202010,2020,10,CE,Nordeste,Caatinga,Fortaleza,11.9,11,30.519354838709678,25.293548387096774,31
202011,2020,11,CE,Nordeste,Caatinga,Fortaleza,28.7,4,30.39,25.646666666666665,30
202012,2020,12,CE,Nordeste,Caatinga,Fortaleza,25.3,3,30.39032258064516,25.75483870967742,31
202101,2021,1,CE,Nordeste,Caatinga,Fortaleza,75.5,1,29.970967741935485,25.35483870967742,31
202102,2021,2,CE,Nordeste,Caatinga,Fortaleza,91.8,1,29.567857142857143,24.989285714285717,28
202103,2021,3,CE,Nordeste,Caatinga,Fortaleza,270.9,0,28.84193548387097,24.0258064516129,31
202104,2021,4,CE,Nordeste,Caatinga,Fortaleza,99.60000000000001,3,29.596666666666668,24.413333333333334,30
202105,2021,5,CE,Nordeste,Caatinga,Fortaleza,155.9,1,29.35483870967742,23.89032258064516,31
202106,2021,6,CE,Nordeste,Caatinga,Fortaleza,55.0,7,29.95,24.113333333333333,30
202107,2021,7,CE,Nordeste,Caatinga,Fortaleza,48.300000000000004,9,29.84193548387097,24.106451612903225,31
202108,2021,8,CE,Nordeste,Caatinga,Fortaleza,14.8,16,30.864516129032257,24.52258064516129,31
202109,2021,9,CE,Nordeste,Caatinga,Fortaleza,6.5,8,30.60666666666667,25.246666666666666,30
202110,2021,10,CE,Nordeste,Caatinga,Fortaleza,19.5,3,30.706451612903226,25.693548387096776,31
202111,2021,11,CE,Nordeste,Caatinga,Fortaleza,20.7,5,31.086666666666666,25.990000000000002,30
202112,2021,12,CE,Nordeste,Caatinga,Fortaleza,44.8,2,30.725806451612904,25.919354838709676,31
202201,2022,1,CE,Nordeste,Caatinga,Fortaleza,161.8,0,28.89032258064516,24.12258064516129,31
202202,2022,2,CE,Nordeste,Caatinga,Fortaleza,55.0,1,29.728571428571428,24.90357142857143,28
202203,2022,3,CE,Nordeste,Caatinga,Fortaleza,392.3,0,28.719354838709677,23.55483870967742,31
202204,2022,4,CE,Nordeste,Caatinga,Fortaleza,261.7,1,28.816666666666666,23.496666666666666,30
202205,2022,5,CE,Nordeste,Caatinga,Fortaleza,247.39999999999998,1,29.01290322580645,23.45483870967742,31
202206,2022,6,CE,Nordeste,Caatinga,Fortaleza,154.70000000000002,4,28.876666666666665,22.903333333333332,30
202207,2022,7,CE,Nordeste,Caatinga,Fortaleza,72.60000000000001,5,29.19677419354839,23.061290322580643,31
202208,2022,8,CE,Nordeste,Caatinga,Fortaleza,35.7,13,30.40967741935484,23.612903225806452,31
202209,2022,9,CE,Nordeste,Caatinga,Fortaleza,12.5,10,30.276666666666664,24.586666666666666,30
202210,2022,10,CE,Nordeste,Caatinga,Fortaleza,12.3,9,30.567741935483873,25.283870967741933,31
202211,2022,11,CE,Nordeste,Caatinga,Fortaleza,26.6,5,30.35666666666667,25.296666666666667,30
202212,2022,12,CE,Nordeste,Caatinga,Fortaleza,36.9,5,30.393548387096775,25.23548387096774,31
202301,2023,1,CE,Nordeste,Caatinga,Fortaleza,97.9,2,29.27741935483871,24.361290322580647,31
202302,2023,2,CE,Nordeste,Caatinga,Fortaleza,248.3,0,28.978571428571428,24.09642857142857,28
202303,2023,3,CE,Nordeste,Caatinga,Fortaleza,275.3,1,28.774193548387096,23.661290322580644,31
202304,2023,4,CE,Nordeste,Caatinga,Fortaleza,213.6,3,28.990000000000002,23.626666666666665,30
202305,2023,5,CE,Nordeste,Caatinga,Fortaleza,75.1,0,29.996774193548386,24.358064516129033,31
202306,2023,6,CE,Nordeste,Caatinga,Fortaleza,49.199999999999996,4,29.89,23.666666666666668,30
202307,2023,7,CE,Nordeste,Caatinga,Fortaleza,26.5,10,31.04516129032258,24.05806451612903,31
202308,2023,8,CE,Nordeste,Caatinga,Fortaleza,15.4,9,30.916129032258063,24.5,31
202309,2023,9,CE,Nordeste,Caatinga,Fortaleza,8.0,17,30.96333333333333,24.923333333333336,30
202310,2023,10,CE,Nordeste,Caatinga,Fortaleza,12.0,15,30.874193548387098,25.5258064516129,31
202311,2023,11,CE,Nordeste,Caatinga,Fortaleza,18.0,11,31.073333333333334,25.846666666666668,30
202312,2023,12,CE,Nordeste,Caatinga,Fortaleza,38.2,5,30.970967741935485,25.838709677419356,31
202401,2024,1,CE,Nordeste,Caatinga,Fortaleza,55.0,3,31.125806451612902,25.95483870967742,31
202402,2024,2,CE,Nordeste,Caatinga,Fortaleza,338.5,0,30.017241379310345,24.348275862068967,29
202403,2024,3,CE,Nordeste,Caatinga,Fortaleza,359.40000000000003,0,29.45483870967742,24.193548387096776,31
202404,2024,4,CE,Nordeste,Caatinga,Fortaleza,253.4,0,29.71333333333333,24.243333333333332,30
202405,2024,5,CE,Nordeste,Caatinga,Fortaleza,200.3,1,30.1,24.432258064516127,31
202406,2024,6,CE,Nordeste,Caatinga,Fortaleza,98.2,5,29.543333333333333,23.676666666666666,30
202407,2024,7,CE,Nordeste,Caatinga,Fortaleza,15.0,11,30.393548387096775,23.312903225806455,31
202408,2024,8,CE,Nordeste,Caatinga,Fortaleza,2.7,21,30.887096774193548,24.05483870967742,31
202409,2024,9,CE,Nordeste,Caatinga,Fortaleza,1.5,26,30.503333333333334,24.616666666666667,30
202410,2024,10,CE,Nordeste,Caatinga,Fortaleza,9.2,14,30.325806451612905,25.238709677419354,31
202411,2024,11,CE,Nordeste,Caatinga,Fortaleza,8.4,9,30.916666666666668,25.756666666666668,30
202412,2024,12,CE,Nordeste,Caatinga,Fortaleza,45.5,1,30.812903225806455,25.59032258064516,31
202501,2025,1,CE,Nordeste,Caatinga,Fortaleza,150.1,0,29.787096774193547,24.36774193548387,31
202502,2025,2,CE,Nordeste,Caatinga,Fortaleza,224.8,2,29.75714285714286,23.985714285714288,28
202503,2025,3,CE,Nordeste,Caatinga,Fortaleza,264.2,0,29.467741935483872,23.664516129032258,31
202504,2025,4,CE,Nordeste,Caatinga,Fortaleza,205.0,0,29.78666666666667,24.03666666666667,30
202505,2025,5,CE,Nordeste,Caatinga,Fortaleza,130.5,0,30.1,24.17096774193548,31
202506,2025,6,CE,Nordeste,Caatinga,Fortaleza,146.9,0,29.303333333333335,23.526666666666664,30
202507,2025,7,CE,Nordeste,Caatinga,Fortaleza,71.5,4,29.822580645161292,23.496774193548386,31
202508,2025,8,CE,Nordeste,Caatinga,Fortaleza,25.6,7,30.57741935483871,23.91290322580645,31
202509,2025,9,CE,Nordeste,Caatinga,Fortaleza,6.8999999999999995,15,31.096666666666668,24.813333333333333,30
202510,2025,10,CE,Nordeste,Caatinga,Fortaleza,6.4,16,30.79032258064516,25.322580645161292,31
202511,2025,11,CE,Nordeste,Caatinga,Fortaleza,13.5,10,30.636666666666667,25.89333333333333,30
202512,2025,12,CE,Nordeste,Caatinga,Fortaleza,29.0,1,30.864516129032257,26.074193548387097,31
202601,2026,1,CE,Nordeste,Caatinga,Fortaleza,96.3,0,30.25483870967742,25.5258064516129,31
202602,2026,2,CE,Nordeste,Caatinga,Fortaleza,189.1,1,29.45,24.11785714285714,28
202603,2026,3,CE,Nordeste,Caatinga,Fortaleza,179.7,1,29.848387096774193,24.393548387096775,31
202604,2026,4,CE,Nordeste,Caatinga,Fortaleza,368.5,0,29.029999999999998,23.743333333333332,30
202605,2026,5,CE,Nordeste,Caatinga,Fortaleza,211.9,0,30.174193548387095,23.87741935483871,31
202606,2026,6,CE,Nordeste,Caatinga,Fortaleza,14.4,0,30.025,24.575,4
201501,2015,1,MA,Nordeste,Cerrado,São Luís,61.9,5,30.05483870967742,25.361290322580647,31
201502,2015,2,MA,Nordeste,Cerrado,São Luís,238.5,1,28.592857142857145,24.614285714285717,28
201503,2015,3,MA,Nordeste,Cerrado,São Luís,395.4,0,28.112903225806452,24.23225806451613,31
201504,2015,4,MA,Nordeste,Cerrado,São Luís,300.4,0,28.083333333333332,24.313333333333333,30
201505,2015,5,MA,Nordeste,Cerrado,São Luís,152.8,0,29.135483870967743,24.751612903225805,31
201506,2015,6,MA,Nordeste,Cerrado,São Luís,122.2,1,29.043333333333333,24.723333333333336,30
201507,2015,7,MA,Nordeste,Cerrado,São Luís,65.5,7,29.780645161290323,25.029032258064515,31
201508,2015,8,MA,Nordeste,Cerrado,São Luís,8.9,11,31.338709677419356,25.51290322580645,31
201509,2015,9,MA,Nordeste,Cerrado,São Luís,8.4,11,30.936666666666667,25.64,30
201510,2015,10,MA,Nordeste,Cerrado,São Luís,5.8,18,31.58709677419355,25.961290322580645,31
201511,2015,11,MA,Nordeste,Cerrado,São Luís,1.0,26,31.470000000000002,26.11,30
201512,2015,12,MA,Nordeste,Cerrado,São Luís,31.6,9,31.190322580645162,26.190322580645162,31
201601,2016,1,MA,Nordeste,Cerrado,São Luís,178.8,2,29.370967741935484,25.29032258064516,31
201602,2016,2,MA,Nordeste,Cerrado,São Luís,186.5,1,29.06551724137931,25.186206896551724,29
201603,2016,3,MA,Nordeste,Cerrado,São Luís,254.7,0,29.096774193548388,25.193548387096776,31
201604,2016,4,MA,Nordeste,Cerrado,São Luís,260.9,0,29.45,25.413333333333334,30
201605,2016,5,MA,Nordeste,Cerrado,São Luís,117.89999999999999,0,29.42258064516129,25.509677419354837,31
201606,2016,6,MA,Nordeste,Cerrado,São Luís,72.9,0,29.529999999999998,25.290000000000003,30
201607,2016,7,MA,Nordeste,Cerrado,São Luís,52.2,0,29.996774193548386,25.39032258064516,31
201608,2016,8,MA,Nordeste,Cerrado,São Luís,12.1,9,31.067741935483873,25.770967741935483,31
201609,2016,9,MA,Nordeste,Cerrado,São Luís,5.5,14,31.256666666666668,25.90666666666667,30
201610,2016,10,MA,Nordeste,Cerrado,São Luís,7.4,15,31.903225806451612,26.10967741935484,31
201611,2016,11,MA,Nordeste,Cerrado,São Luís,6.8,15,31.966666666666665,26.31,30
201612,2016,12,MA,Nordeste,Cerrado,São Luís,116.3,6,30.10967741935484,25.725806451612904,31
201701,2017,1,MA,Nordeste,Cerrado,São Luís,280.6,0,29.12258064516129,24.39032258064516,31
201702,2017,2,MA,Nordeste,Cerrado,São Luís,337.6,1,28.789285714285715,24.032142857142855,28
201703,2017,3,MA,Nordeste,Cerrado,São Luís,467.4,0,28.57741935483871,23.84193548387097,31
201704,2017,4,MA,Nordeste,Cerrado,São Luís,278.5,0,29.46333333333333,24.203333333333333,30
201705,2017,5,MA,Nordeste,Cerrado,São Luís,324.0,1,29.79032258064516,24.648387096774194,31
201706,2017,6,MA,Nordeste,Cerrado,São Luís,94.0,3,29.970000000000002,24.55666666666667,30
201707,2017,7,MA,Nordeste,Cerrado,São Luís,62.2,5,30.19677419354839,23.73225806451613,31
201708,2017,8,MA,Nordeste,Cerrado,São Luís,74.6,1,30.770967741935483,24.938709677419357,31
201709,2017,9,MA,Nordeste,Cerrado,São Luís,27.9,3,32.17666666666667,25.413333333333334,30
201710,2017,10,MA,Nordeste,Cerrado,São Luís,53.5,1,31.55483870967742,25.780645161290323,31
201711,2017,11,MA,Nordeste,Cerrado,São Luís,29.6,8,31.216666666666665,25.529999999999998,30
201712,2017,12,MA,Nordeste,Cerrado,São Luís,106.5,4,30.793548387096774,25.338709677419356,31
201801,2018,1,MA,Nordeste,Cerrado,São Luís,224.3,0,29.370967741935484,24.148387096774194,31
201802,2018,2,MA,Nordeste,Cerrado,São Luís,479.9,0,28.317857142857143,23.432142857142857,28
201803,2018,3,MA,Nordeste,Cerrado,São Luís,332.0,0,29.070967741935487,24.041935483870965,31
201804,2018,4,MA,Nordeste,Cerrado,São Luís,451.8,0,28.623333333333335,23.563333333333333,30
201805,2018,5,MA,Nordeste,Cerrado,São Luís,334.4,0,28.845161290322583,23.751612903225805,31
201806,2018,6,MA,Nordeste,Cerrado,São Luís,145.0,2,29.33,23.923333333333336,30
201807,2018,7,MA,Nordeste,Cerrado,São Luís,95.4,1,29.44516129032258,24.25483870967742,31
201808,2018,8,MA,Nordeste,Cerrado,São Luís,51.800000000000004,0,29.76774193548387,24.406451612903226,31
201809,2018,9,MA,Nordeste,Cerrado,São Luís,18.0,1,30.92,25.05666666666667,30
201810,2018,10,MA,Nordeste,Cerrado,São Luís,22.0,6,31.177419354838708,25.348387096774193,31
201811,2018,11,MA,Nordeste,Cerrado,São Luís,204.8,6,31.316666666666666,25.456666666666667,30
201812,2018,12,MA,Nordeste,Cerrado,São Luís,249.0,1,28.635483870967743,24.04516129032258,31
201901,2019,1,MA,Nordeste,Cerrado,São Luís,248.5,0,29.106451612903225,24.219354838709677,31
201902,2019,2,MA,Nordeste,Cerrado,São Luís,435.7,0,28.789285714285715,23.910714285714285,28
201903,2019,3,MA,Nordeste,Cerrado,São Luís,691.9,0,28.30322580645161,23.729032258064517,31
201904,2019,4,MA,Nordeste,Cerrado,São Luís,642.9,0,29.009999999999998,23.753333333333334,30
201905,2019,5,MA,Nordeste,Cerrado,São Luís,326.6,0,29.4,24.29032258064516,31
201906,2019,6,MA,Nordeste,Cerrado,São Luís,118.3,1,29.813333333333333,24.09333333333333,30
201907,2019,7,MA,Nordeste,Cerrado,São Luís,105.7,0,29.780645161290323,23.858064516129033,31
201908,2019,8,MA,Nordeste,Cerrado,São Luís,34.3,1,30.806451612903224,24.593548387096774,31
201909,2019,9,MA,Nordeste,Cerrado,São Luís,33.300000000000004,3,31.48,25.173333333333336,30
201910,2019,10,MA,Nordeste,Cerrado,São Luís,25.900000000000002,3,31.532258064516128,25.251612903225805,31
201911,2019,11,MA,Nordeste,Cerrado,São Luís,52.5,3,31.48,25.496666666666666,30
201912,2019,12,MA,Nordeste,Cerrado,São Luís,85.2,3,31.63225806451613,25.65806451612903,31
202001,2020,1,MA,Nordeste,Cerrado,São Luís,388.0,0,29.129032258064516,24.151612903225807,31
202002,2020,2,MA,Nordeste,Cerrado,São Luís,416.8,0,28.96551724137931,24.03793103448276,29
202003,2020,3,MA,Nordeste,Cerrado,São Luís,611.0,0,28.66774193548387,24.05483870967742,31
202004,2020,4,MA,Nordeste,Cerrado,São Luís,477.3,0,29.15666666666667,24.09,30
202005,2020,5,MA,Nordeste,Cerrado,São Luís,208.0,0,29.883870967741935,24.138709677419353,31
202006,2020,6,MA,Nordeste,Cerrado,São Luís,66.6,1,29.68,23.84,30
202007,2020,7,MA,Nordeste,Cerrado,São Luís,80.8,0,29.858064516129033,23.616129032258065,31
202008,2020,8,MA,Nordeste,Cerrado,São Luís,33.3,5,30.69677419354839,23.948387096774194,31
202009,2020,9,MA,Nordeste,Cerrado,São Luís,19.0,2,31.363333333333333,24.853333333333335,30
202010,2020,10,MA,Nordeste,Cerrado,São Luís,13.4,8,31.635483870967743,25.26451612903226,31
202011,2020,11,MA,Nordeste,Cerrado,São Luís,143.5,0,31.040000000000003,25.0,30
202012,2020,12,MA,Nordeste,Cerrado,São Luís,49.9,0,31.10967741935484,25.251612903225805,31
202101,2021,1,MA,Nordeste,Cerrado,São Luís,120.7,0,30.351612903225806,24.374193548387098,31
202102,2021,2,MA,Nordeste,Cerrado,São Luís,315.0,1,29.13214285714286,23.957142857142856,28
202103,2021,3,MA,Nordeste,Cerrado,São Luís,409.8,0,28.316129032258065,23.432258064516127,31
202104,2021,4,MA,Nordeste,Cerrado,São Luís,311.6,1,29.673333333333336,23.803333333333335,30
202105,2021,5,MA,Nordeste,Cerrado,São Luís,201.4,0,29.83225806451613,23.916129032258063,31
202106,2021,6,MA,Nordeste,Cerrado,São Luís,210.1,2,29.173333333333336,23.63,30
202107,2021,7,MA,Nordeste,Cerrado,São Luís,102.3,0,29.4,23.651612903225807,31
202108,2021,8,MA,Nordeste,Cerrado,São Luís,56.4,4,30.561290322580643,24.174193548387095,31
202109,2021,9,MA,Nordeste,Cerrado,São Luís,60.3,0,30.696666666666665,24.826666666666664,30
202110,2021,10,MA,Nordeste,Cerrado,São Luís,74.5,2,30.93548387096774,25.08709677419355,31
202111,2021,11,MA,Nordeste,Cerrado,São Luís,105.5,0,31.196666666666665,24.78666666666667,30
202112,2021,12,MA,Nordeste,Cerrado,São Luís,138.7,0,31.31935483870968,25.251612903225805,31
202201,2022,1,MA,Nordeste,Cerrado,São Luís,399.0,0,28.848387096774193,23.403225806451612,31
202202,2022,2,MA,Nordeste,Cerrado,São Luís,280.3,0,29.292857142857144,23.625,28
202203,2022,3,MA,Nordeste,Cerrado,São Luís,739.4,0,28.490322580645163,23.07741935483871,31
202204,2022,4,MA,Nordeste,Cerrado,São Luís,442.3,0,28.959999999999997,23.173333333333336,30
202205,2022,5,MA,Nordeste,Cerrado,São Luís,400.3,0,29.229032258064517,23.30322580645161,31
202206,2022,6,MA,Nordeste,Cerrado,São Luís,116.89999999999999,2,29.716666666666665,23.296666666666667,30
202207,2022,7,MA,Nordeste,Cerrado,São Luís,66.4,2,30.106451612903225,23.61935483870968,31
202208,2022,8,MA,Nordeste,Cerrado,São Luís,60.2,2,30.748387096774195,24.374193548387098,31
202209,2022,9,MA,Nordeste,Cerrado,São Luís,65.6,0,30.939999999999998,25.046666666666667,30
202210,2022,10,MA,Nordeste,Cerrado,São Luís,72.6,2,31.316129032258065,25.44516129032258,31
202211,2022,11,MA,Nordeste,Cerrado,São Luís,125.1,1,30.80666666666667,24.633333333333333,30
202212,2022,12,MA,Nordeste,Cerrado,São Luís,145.3,0,30.90967741935484,24.76774193548387,31
202301,2023,1,MA,Nordeste,Cerrado,São Luís,280.5,0,29.219354838709677,23.419354838709676,31
202302,2023,2,MA,Nordeste,Cerrado,São Luís,313.2,0,28.86785714285714,23.57857142857143,28
202303,2023,3,MA,Nordeste,Cerrado,São Luís,468.6,0,28.5258064516129,23.26774193548387,31
202304,2023,4,MA,Nordeste,Cerrado,São Luís,382.0,0,29.226666666666667,23.459999999999997,30
202305,2023,5,MA,Nordeste,Cerrado,São Luís,183.20000000000002,2,29.929032258064513,24.135483870967743,31
202306,2023,6,MA,Nordeste,Cerrado,São Luís,175.9,0,29.853333333333335,23.616666666666667,30
202307,2023,7,MA,Nordeste,Cerrado,São Luís,58.9,2,31.129032258064516,24.345161290322583,31
202308,2023,8,MA,Nordeste,Cerrado,São Luís,40.9,1,31.441935483870967,24.60967741935484,31
202309,2023,9,MA,Nordeste,Cerrado,São Luís,32.2,3,32.7,25.323333333333334,30
202310,2023,10,MA,Nordeste,Cerrado,São Luís,43.9,6,32.20967741935484,25.593548387096774,31
202311,2023,11,MA,Nordeste,Cerrado,São Luís,39.4,5,32.233333333333334,25.89333333333333,30
202312,2023,12,MA,Nordeste,Cerrado,São Luís,137.3,1,31.622580645161293,25.51290322580645,31
202401,2024,1,MA,Nordeste,Cerrado,São Luís,229.2,1,30.16774193548387,24.835483870967742,31
202402,2024,2,MA,Nordeste,Cerrado,São Luís,410.4,0,29.29655172413793,24.02758620689655,29
202403,2024,3,MA,Nordeste,Cerrado,São Luís,590.0,0,29.45483870967742,23.77741935483871,31
202404,2024,4,MA,Nordeste,Cerrado,São Luís,486.70000000000005,0,29.653333333333332,23.87,30
